ds,yhat
2018-08-23 06:00:00,55.298177977811825
2018-08-23 07:00:00,55.98611673530628
2018-08-23 08:00:00,55.830609601845225
2018-08-23 09:00:00,55.20324535169955
2018-08-23 10:00:00,54.37455838527115
2018-08-23 11:00:00,53.54882084521243
2018-08-23 12:00:00,53.1273226931312
2018-08-23 13:00:00,53.07418111489539
2018-08-23 14:00:00,53.522444825538955
2018-08-23 15:00:00,54.4997521102475
2018-08-23 16:00:00,55.28467291520708
2018-08-23 17:00:00,55.42652802621295
2018-08-23 18:00:00,54.73467455339715
2018-08-23 19:00:00,53.555052631491286
2018-08-23 20:00:00,52.25230996359234
2018-08-23 21:00:00,51.32363135843859
2018-08-23 22:00:00,50.50198838157841
2018-08-23 23:00:00,49.826540694244294
2018-08-24 00:00:00,49.148811828455536
2018-08-24 01:00:00,48.74214843666424
2018-08-24 02:00:00,49.37477471751807
2018-08-24 03:00:00,50.178933099143215
2018-08-24 04:00:00,51.99346047798227
2018-08-24 05:00:00,54.136642578636646
2018-08-24 06:00:00,55.68519453132667
2018-08-24 07:00:00,56.333163908762835
2018-08-24 08:00:00,56.198233050395174
2018-08-24 09:00:00,55.69074084143531
2018-08-24 10:00:00,55.04711611576947
2018-08-24 11:00:00,54.32045062753464
2018-08-24 12:00:00,54.20835261839364
2018-08-24 13:00:00,54.04597078827823
2018-08-24 14:00:00,54.50944241686254
2018-08-24 15:00:00,55.219897760456846
2018-08-24 16:00:00,55.92346275488936
2018-08-24 17:00:00,56.09154385095614
2018-08-24 18:00:00,55.37490469392016
2018-08-24 19:00:00,54.192500188015266
2018-08-24 20:00:00,53.0022870425281
2018-08-24 21:00:00,51.621714603412265
2018-08-24 22:00:00,51.40503880049886
2018-08-24 23:00:00,50.58407694663368
2018-08-25 00:00:00,49.84266940035816
2018-08-25 01:00:00,49.23147037601241
2018-08-25 02:00:00,49.42688223729281
2018-08-25 03:00:00,50.230567403902434
2018-08-25 04:00:00,51.83749553493001
2018-08-25 05:00:00,53.78000516941182
2018-08-25 06:00:00,54.86624228363748
2018-08-25 07:00:00,55.30139031944365
2018-08-25 08:00:00,55.00664331058978
2018-08-25 09:00:00,54.292839076094644
2018-08-25 10:00:00,53.314652137340644
2018-08-25 11:00:00,52.419973181976665
2018-08-25 12:00:00,52.10056546378701
2018-08-25 13:00:00,51.91485217180265
2018-08-25 14:00:00,52.27728238148795
2018-08-25 15:00:00,53.03386409633921
2018-08-25 16:00:00,53.665748587494605
2018-08-25 17:00:00,53.80822572673868
2018-08-25 18:00:00,53.051372445994055
2018-08-25 19:00:00,51.665236883226505
2018-08-25 20:00:00,50.24889991860852
2018-08-25 21:00:00,49.11116275579252
2018-08-25 22:00:00,48.263912909444336
2018-08-25 23:00:00,47.49373681605599
2018-08-26 00:00:00,46.70629660804814
2018-08-26 01:00:00,46.1621206706017
2018-08-26 02:00:00,46.19763059030215
2018-08-26 03:00:00,47.24843039450177
2018-08-26 04:00:00,49.10714314199377
2018-08-26 05:00:00,51.15956917540468
2018-08-26 06:00:00,52.67774668975047
2018-08-26 07:00:00,53.415958143825414
2018-08-26 08:00:00,53.35188407215201
2018-08-26 09:00:00,52.813098034895745
2018-08-26 10:00:00,52.156977762110465
2018-08-26 11:00:00,51.52422996174924
2018-08-26 12:00:00,51.11353131456211
2018-08-26 13:00:00,51.2164361952205
2018-08-26 14:00:00,51.8397404820623
2018-08-26 15:00:00,52.84974750084865
2018-08-26 16:00:00,53.75376826834247
2018-08-26 17:00:00,53.97591600038896
2018-08-26 18:00:00,53.54182751847646
2018-08-26 19:00:00,52.484642046993656
2018-08-26 20:00:00,51.24163023292375
2018-08-26 21:00:00,50.42364053139532
2018-08-26 22:00:00,49.717969781784575
2018-08-26 23:00:00,49.22258552765278
2018-08-27 00:00:00,48.779531521725545
2018-08-27 01:00:00,48.32282225075313
2018-08-27 02:00:00,48.688199704146626
2018-08-27 03:00:00,49.74837154131535
2018-08-27 04:00:00,51.71127492316782
2018-08-27 05:00:00,53.71361420738613
2018-08-27 06:00:00,55.54160781269421
2018-08-27 07:00:00,56.39857683173447
2018-08-27 08:00:00,56.35178376708063
2018-08-27 09:00:00,55.83047103776359
2018-08-27 10:00:00,55.00864566497189
2018-08-27 11:00:00,54.416855406527795
2018-08-27 12:00:00,54.166057369026994
2018-08-27 13:00:00,54.050710672165536
2018-08-27 14:00:00,54.65006819291206
2018-08-27 15:00:00,55.572705571176165
2018-08-27 16:00:00,56.258958670246884
2018-08-27 17:00:00,56.38976894895495
2018-08-27 18:00:00,55.851797876384545
2018-08-27 19:00:00,54.70639196909339
2018-08-27 20:00:00,53.39872310710769
2018-08-27 21:00:00,52.34565529474912
2018-08-27 22:00:00,51.73014964224245
2018-08-27 23:00:00,51.04671373588238
2018-08-28 00:00:00,50.19033839763636
2018-08-28 01:00:00,49.589090178238116
2018-08-28 02:00:00,49.690119895471895
2018-08-28 03:00:00,50.71111757634254
2018-08-28 04:00:00,52.5809676501724
2018-08-28 05:00:00,54.71585545811648
2018-08-28 06:00:00,56.2183735655043
2018-08-28 07:00:00,56.88982816844326
2018-08-28 08:00:00,56.76887801743545
2018-08-28 09:00:00,56.15765471726439
2018-08-28 10:00:00,55.369493474635334
2018-08-28 11:00:00,54.51795261739912
2018-08-28 12:00:00,54.211422667926335
2018-08-28 13:00:00,54.27877640390462
2018-08-28 14:00:00,54.71171481523723
2018-08-28 15:00:00,55.57491803687524
2018-08-28 16:00:00,56.359287197156746
2018-08-28 17:00:00,56.48025627425749
2018-08-28 18:00:00,55.92480282476712
2018-08-28 19:00:00,54.71981211059237
2018-08-28 20:00:00,53.47876387457644
2018-08-28 21:00:00,52.411558808506975
2018-08-28 22:00:00,51.624077952941015
2018-08-28 23:00:00,50.864201452549025
2018-08-29 00:00:00,50.085849849963104
2018-08-29 01:00:00,49.44353195076455
2018-08-29 02:00:00,49.48919884625836
2018-08-29 03:00:00,50.448758293857026
2018-08-29 04:00:00,52.30847695930202
2018-08-29 05:00:00,54.35611480277279
2018-08-29 06:00:00,55.97015903523266
2018-08-29 07:00:00,56.58137938890563
2018-08-29 08:00:00,56.48454075723066
2018-08-29 09:00:00,55.89273508802956
2018-08-29 10:00:00,55.14046445586559
2018-08-29 11:00:00,54.45397298765849
2018-08-29 12:00:00,54.197162139459536
2018-08-29 13:00:00,54.16623800293269
2018-08-29 14:00:00,54.78409767514392
2018-08-29 15:00:00,55.68239901205188
2018-08-29 16:00:00,56.37852846193147
2018-08-29 17:00:00,56.501875077799
2018-08-29 18:00:00,55.81082637111857
2018-08-29 19:00:00,54.568794612580696
2018-08-29 20:00:00,53.186203794535814
2018-08-29 21:00:00,52.0420819949141
2018-08-29 22:00:00,51.234830766011854
2018-08-29 23:00:00,50.551319691877254
2018-08-30 00:00:00,49.80592696364437
2018-08-30 01:00:00,49.19048091160799
2018-08-30 02:00:00,49.255434714282835
2018-08-30 03:00:00,50.28445364653169
2018-08-30 04:00:00,52.13941506781928
2018-08-30 05:00:00,54.165665962179915
2018-08-30 06:00:00,55.66378253586255
2018-08-30 07:00:00,56.270944363359995
2018-08-30 08:00:00,56.15957934978389
2018-08-30 09:00:00,55.51045780125202
2018-08-30 10:00:00,54.7202677784826
2018-08-30 11:00:00,53.891825884346105
2018-08-30 12:00:00,53.50758952856485
2018-08-30 13:00:00,53.39202896926899
2018-08-30 14:00:00,53.9428111443935
2018-08-30 15:00:00,54.89040867498961
2018-08-30 16:00:00,55.63041594814427
2018-08-30 17:00:00,55.81502676651147
2018-08-30 18:00:00,55.25790225013662
2018-08-30 19:00:00,54.00815399895394
2018-08-30 20:00:00,52.67758253525805
2018-08-30 21:00:00,51.69259205841531
2018-08-30 22:00:00,50.90280618259115
2018-08-30 23:00:00,50.235728096270314
2018-08-31 00:00:00,49.48416490945832
2018-08-31 01:00:00,49.057557969478545
2018-08-31 02:00:00,49.20413726000136
2018-08-31 03:00:00,50.43237253701191
2018-08-31 04:00:00,52.339833949501724
2018-08-31 05:00:00,54.56777433109189
2018-08-31 06:00:00,55.939704976883725
2018-08-31 07:00:00,56.56251563260017
2018-08-31 08:00:00,56.48568299616143
2018-08-31 09:00:00,55.754864080558264
2018-08-31 10:00:00,54.86326161645776
2018-08-31 11:00:00,54.162706700098965
2018-08-31 12:00:00,53.77038010100644
2018-08-31 13:00:00,53.86246382684633
2018-08-31 14:00:00,54.446958786699405
2018-08-31 15:00:00,55.29214297667538
2018-08-31 16:00:00,56.06675923663581
2018-08-31 17:00:00,56.11729319365609
2018-08-31 18:00:00,55.55995658985083
2018-08-31 19:00:00,54.611626365774725
2018-08-31 20:00:00,53.299020637405
2018-08-31 21:00:00,52.06089309823419
2018-08-31 22:00:00,51.567632474778996
2018-08-31 23:00:00,50.70373311661224
2018-09-01 00:00:00,50.030942661633716
2018-09-01 01:00:00,49.44213690596051
2018-09-01 02:00:00,49.50511622089469
2018-09-01 03:00:00,50.37992510282083
2018-09-01 04:00:00,52.09363312104041
2018-09-01 05:00:00,54.0955900255462
2018-09-01 06:00:00,55.43976528077217
2018-09-01 07:00:00,55.76193276656338
2018-09-01 08:00:00,55.2844816102604
2018-09-01 09:00:00,54.48322399038692
2018-09-01 10:00:00,53.55654228754798
2018-09-01 11:00:00,52.612269791163875
2018-09-01 12:00:00,52.10808456891955
2018-09-01 13:00:00,52.018644035483184
2018-09-01 14:00:00,52.50615315082592
2018-09-01 15:00:00,53.27425485212658
2018-09-01 16:00:00,53.99468303567923
2018-09-01 17:00:00,54.13762907694205
2018-09-01 18:00:00,53.44573921361728
2018-09-01 19:00:00,52.18335398064176
2018-09-01 20:00:00,50.85639683575332
2018-09-01 21:00:00,49.75028903087889
2018-09-01 22:00:00,48.92132424479204
2018-09-01 23:00:00,48.1593124245923
2018-09-02 00:00:00,47.406033534214735
2018-09-02 01:00:00,46.76438209051986
2018-09-02 02:00:00,46.755303586160466
2018-09-02 03:00:00,47.650393833370615
2018-09-02 04:00:00,49.459468656107205
2018-09-02 05:00:00,51.47441124677805
2018-09-02 06:00:00,53.08796665194804
2018-09-02 07:00:00,53.76638148485638
2018-09-02 08:00:00,53.59187314675651
2018-09-02 09:00:00,52.899252973531006
2018-09-02 10:00:00,52.20100602646123
2018-09-02 11:00:00,51.468817050734515
2018-09-02 12:00:00,51.18812188464669
2018-09-02 13:00:00,51.30756020454314
2018-09-02 14:00:00,51.98263394772296
2018-09-02 15:00:00,53.087504571985065
2018-09-02 16:00:00,54.089507305393084
2018-09-02 17:00:00,54.48588817112098
2018-09-02 18:00:00,54.110542472647026
2018-09-02 19:00:00,53.146553448743866
2018-09-02 20:00:00,51.981844295923
2018-09-02 21:00:00,51.19575239806184
2018-09-02 22:00:00,50.67200844771595
2018-09-02 23:00:00,50.19875016958336
2018-09-03 00:00:00,49.61817397465716
2018-09-03 01:00:00,49.15525757048742
2018-09-03 02:00:00,49.541986464031545
2018-09-03 03:00:00,50.72405844801343
2018-09-03 04:00:00,52.77431368458205
2018-09-03 05:00:00,55.12169486492857
2018-09-03 06:00:00,56.719264520061785
2018-09-03 07:00:00,57.21715823854043
2018-09-03 08:00:00,56.98092954710007
2018-09-03 09:00:00,56.32160899601927
2018-09-03 10:00:00,55.65094141180519
2018-09-03 11:00:00,54.9597344534455
2018-09-03 12:00:00,54.9766551452811
2018-09-03 13:00:00,55.15620283279837
2018-09-03 14:00:00,55.92440440164932
2018-09-03 15:00:00,56.8953741362877
2018-09-03 16:00:00,57.741141874304155
2018-09-03 17:00:00,57.95414022687887
2018-09-03 18:00:00,57.41694785258344
2018-09-03 19:00:00,56.54046201191639
2018-09-03 20:00:00,55.3154503682466
2018-09-03 21:00:00,54.25336763448613
2018-09-03 22:00:00,53.161459633079524
2018-09-03 23:00:00,52.53433936336972
2018-09-04 00:00:00,52.03780372478821
2018-09-04 01:00:00,51.50624699824645
2018-09-04 02:00:00,51.56041530033302
2018-09-04 03:00:00,52.75096363282894
2018-09-04 04:00:00,54.69144300617546
2018-09-04 05:00:00,56.60077501600922
2018-09-04 06:00:00,57.89641321786652
2018-09-04 07:00:00,58.50933672620945
2018-09-04 08:00:00,58.3174792625091
2018-09-04 09:00:00,57.61751687078165
2018-09-04 10:00:00,56.81420940889691
2018-09-04 11:00:00,56.063141732289054
2018-09-04 12:00:00,55.647663601065936
2018-09-04 13:00:00,55.689076760406714
2018-09-04 14:00:00,56.15003651808879
2018-09-04 15:00:00,57.09714009573531
2018-09-04 16:00:00,57.88164040027575
2018-09-04 17:00:00,58.07183177414925
2018-09-04 18:00:00,57.49535401819239
2018-09-04 19:00:00,56.317055536634676
2018-09-04 20:00:00,54.94888624525131
2018-09-04 21:00:00,53.86623305818253
2018-09-04 22:00:00,53.112912439417855
2018-09-04 23:00:00,52.54362368683739
2018-09-05 00:00:00,51.66264686878874
2018-09-05 01:00:00,51.10837509161335
2018-09-05 02:00:00,51.38235600762027
2018-09-05 03:00:00,52.53778599546803
2018-09-05 04:00:00,54.128468762587225
2018-09-05 05:00:00,56.168388681314504
2018-09-05 06:00:00,57.695105006350815
2018-09-05 07:00:00,58.36526973080367
2018-09-05 08:00:00,58.286862224763624
2018-09-05 09:00:00,57.69160918899318
2018-09-05 10:00:00,56.95826119040893
2018-09-05 11:00:00,56.147542635930684
2018-09-05 12:00:00,55.72830286377633
2018-09-05 13:00:00,55.78044788679687
2018-09-05 14:00:00,56.296148799589545
2018-09-05 15:00:00,57.19479332557289
2018-09-05 16:00:00,57.94279878230911
2018-09-05 17:00:00,58.12404720963265
2018-09-05 18:00:00,57.48053083704264
2018-09-05 19:00:00,56.216952604726664
2018-09-05 20:00:00,54.8773171562082
2018-09-05 21:00:00,53.91732583456917
2018-09-05 22:00:00,53.094053204415225
2018-09-05 23:00:00,52.10739809624625
2018-09-06 00:00:00,51.25885018964286
2018-09-06 01:00:00,50.80313150176485
2018-09-06 02:00:00,50.775651380586055
2018-09-06 03:00:00,51.85643455424835
2018-09-06 04:00:00,53.70306998372569
2018-09-06 05:00:00,55.87119378641027
2018-09-06 06:00:00,57.35589737140943
2018-09-06 07:00:00,58.04046062114347
2018-09-06 08:00:00,57.93426047786536
2018-09-06 09:00:00,57.35957144303386
2018-09-06 10:00:00,56.60748216928011
2018-09-06 11:00:00,55.899244197366755
2018-09-06 12:00:00,55.421645164453956
2018-09-06 13:00:00,55.24892674310547
2018-09-06 14:00:00,55.82531597348647
2018-09-06 15:00:00,56.690366361015926
2018-09-06 16:00:00,57.503333683217235
2018-09-06 17:00:00,57.58048286719202
2018-09-06 18:00:00,56.92924625706144
2018-09-06 19:00:00,55.673810127591246
2018-09-06 20:00:00,54.218814464075585
2018-09-06 21:00:00,53.143553403753145
2018-09-06 22:00:00,52.414610642026496
2018-09-06 23:00:00,51.47181610175775
2018-09-07 00:00:00,50.80629830813074
2018-09-07 01:00:00,50.239561171092376
2018-09-07 02:00:00,50.43036817409116
2018-09-07 03:00:00,51.440270867338256
2018-09-07 04:00:00,53.3534163430663
2018-09-07 05:00:00,55.575140531371616
2018-09-07 06:00:00,57.158739251764466
2018-09-07 07:00:00,57.900888033435436
2018-09-07 08:00:00,57.809242887915325
2018-09-07 09:00:00,57.042609316793865
2018-09-07 10:00:00,55.99023409134625
2018-09-07 11:00:00,55.255050728722935
2018-09-07 12:00:00,55.164398199619086
2018-09-07 13:00:00,55.179770826154055
2018-09-07 14:00:00,55.8922276068861
2018-09-07 15:00:00,57.0201941183066
2018-09-07 16:00:00,58.15819139710595
2018-09-07 17:00:00,58.36448980479564
2018-09-07 18:00:00,57.612088156752336
2018-09-07 19:00:00,56.21007788377062
2018-09-07 20:00:00,54.77113416321379
2018-09-07 21:00:00,53.57546397809356
2018-09-07 22:00:00,52.5708174157369
2018-09-07 23:00:00,51.63167674433582
2018-09-08 00:00:00,51.0193127996247
2018-09-08 01:00:00,50.292757220888475
2018-09-08 02:00:00,50.30505061548866
2018-09-08 03:00:00,51.3119402083907
2018-09-08 04:00:00,53.170584359376136
2018-09-08 05:00:00,55.20729580385356
2018-09-08 06:00:00,56.67190709934981
2018-09-08 07:00:00,57.40250384102509
2018-09-08 08:00:00,57.241919652466564
2018-09-08 09:00:00,56.262697767509344
2018-09-08 10:00:00,55.15543417902514
2018-09-08 11:00:00,54.20038879766114
2018-09-08 12:00:00,53.60174823908258
2018-09-08 13:00:00,53.515018371695405
2018-09-08 14:00:00,54.01642639218365
2018-09-08 15:00:00,54.81028286669681
2018-09-08 16:00:00,55.59253553517026
2018-09-08 17:00:00,55.786532575651364
2018-09-08 18:00:00,55.151236596154945
2018-09-08 19:00:00,53.90660345816866
2018-09-08 20:00:00,52.3762578876242
2018-09-08 21:00:00,51.16023441466744
2018-09-08 22:00:00,50.185540424129314
2018-09-08 23:00:00,49.54189779140329
2018-09-09 00:00:00,48.84167127478666
2018-09-09 01:00:00,48.277553707727634
2018-09-09 02:00:00,48.59801492296794
2018-09-09 03:00:00,49.745639655746245
2018-09-09 04:00:00,51.611752127499315
2018-09-09 05:00:00,53.64403710967429
2018-09-09 06:00:00,55.18406399471538
2018-09-09 07:00:00,55.80002198270198
2018-09-09 08:00:00,55.793335715536934
2018-09-09 09:00:00,55.30722345100229
2018-09-09 10:00:00,54.82859706839617
2018-09-09 11:00:00,53.95165356491664
2018-09-09 12:00:00,53.3356375928377
2018-09-09 13:00:00,53.15915077348393
2018-09-09 14:00:00,53.81973071143378
2018-09-09 15:00:00,55.06774103699348
2018-09-09 16:00:00,55.98107847338017
2018-09-09 17:00:00,56.24387061000664
2018-09-09 18:00:00,55.659044685103964
2018-09-09 19:00:00,54.423676131236505
2018-09-09 20:00:00,53.214031874614555
2018-09-09 21:00:00,52.212920762092345
2018-09-09 22:00:00,51.625649853457205
2018-09-09 23:00:00,51.123095023111354
2018-09-10 00:00:00,50.5255151088074
2018-09-10 01:00:00,50.17561012093949
2018-09-10 02:00:00,50.46630389065009
2018-09-10 03:00:00,51.74776536814628
2018-09-10 04:00:00,53.81306402628583
2018-09-10 05:00:00,56.110762652097876
2018-09-10 06:00:00,57.8869533463762
2018-09-10 07:00:00,58.734856776943005
2018-09-10 08:00:00,58.872710086025954
2018-09-10 09:00:00,58.368451296289464
2018-09-10 10:00:00,57.70087883619572
2018-09-10 11:00:00,57.09802660237576
2018-09-10 12:00:00,56.90279054293594
2018-09-10 13:00:00,56.82684794210618
2018-09-10 14:00:00,57.47927919903964
2018-09-10 15:00:00,58.36465593069703
2018-09-10 16:00:00,59.20878710894185
2018-09-10 17:00:00,59.56719800438305
2018-09-10 18:00:00,58.95446062443461
2018-09-10 19:00:00,57.645513755658456
2018-09-10 20:00:00,56.223359052571105
2018-09-10 21:00:00,55.04093931320924
2018-09-10 22:00:00,54.316045857129396
2018-09-10 23:00:00,53.564883227594834
2018-09-11 00:00:00,52.781479586235264
2018-09-11 01:00:00,52.25271650170198
2018-09-11 02:00:00,52.29484866012798
2018-09-11 03:00:00,53.44555134388551
2018-09-11 04:00:00,55.35038274284976
2018-09-11 05:00:00,57.42318702068913
2018-09-11 06:00:00,59.030624178896986
2018-09-11 07:00:00,59.66971812574761
2018-09-11 08:00:00,59.54782192031065
2018-09-11 09:00:00,58.97068293231395
2018-09-11 10:00:00,57.912982341958084
2018-09-11 11:00:00,57.149508212736464
2018-09-11 12:00:00,56.65238445503109
2018-09-11 13:00:00,56.55083184602285
2018-09-11 14:00:00,57.17053308093786
2018-09-11 15:00:00,57.98612327861199
2018-09-11 16:00:00,58.7530899963628
2018-09-11 17:00:00,58.9222470366564
2018-09-11 18:00:00,58.14716468030859
2018-09-11 19:00:00,56.757098283429336
2018-09-11 20:00:00,55.419787741324065
2018-09-11 21:00:00,54.32741595901323
2018-09-11 22:00:00,53.60237284075406
2018-09-11 23:00:00,52.862877531287424
2018-09-12 00:00:00,52.0099980664048
2018-09-12 01:00:00,51.26928734540244
2018-09-12 02:00:00,51.353853515315876
2018-09-12 03:00:00,52.50575407978301
2018-09-12 04:00:00,54.423287634163074
2018-09-12 05:00:00,56.7651172193398
2018-09-12 06:00:00,58.504199639518774
2018-09-12 07:00:00,59.13806789301466
2018-09-12 08:00:00,59.04372328694854
2018-09-12 09:00:00,58.43156867086179
2018-09-12 10:00:00,57.588126066433865
2018-09-12 11:00:00,57.00602746504165
2018-09-12 12:00:00,56.24186587521412
2018-09-12 13:00:00,56.4325276465222
2018-09-12 14:00:00,56.853529955343895
2018-09-12 15:00:00,57.909221380137836
2018-09-12 16:00:00,58.741588147496124
2018-09-12 17:00:00,58.79852998843571
2018-09-12 18:00:00,57.903163763981865
2018-09-12 19:00:00,56.554956801505284
2018-09-12 20:00:00,55.124125071295275
2018-09-12 21:00:00,54.04533222574964
2018-09-12 22:00:00,53.190712921277836
2018-09-12 23:00:00,52.373852912642924
2018-09-13 00:00:00,51.48728509625973
2018-09-13 01:00:00,50.81618289110458
